tanim,guc,ort_tuketim,gun_sayisi,yuk_faktoru_proxy
700468408,400,204.51054545454545,330,0.02130318181818182
700468582,250,393.94520547945206,146,0.06565753424657535
700468586,250,21.405714285714286,21,0.0035676190476190478
700468596,250,45.78567032967033,455,0.0076309450549450555
700468618,630,1084.8052747252748,455,0.07174638060352347
700468620,160,125.25146666666667,450,0.032617569444444446
700468858,400,1126.1153406593405,455,0.11730368131868131
700468983,160,819.8084835164835,455,0.2134917925824176
700468988,1000,1952.5260659340659,455,0.08135525274725275
700469003,100,151.01037362637362,455,0.06292098901098901
700469013,100,51.18822115384615,208,0.021328425480769228
700469048,400,282.27,4,0.029403125
700469052,160,353.6890549450549,455,0.09210652472527472
700469075,100,203.3914757709251,454,0.08474644823788546
700469078,160,447.3991648351648,455,0.11651019917582417
700469084,400,400.80510638297875,47,0.04175053191489362
700469088,250,296.32912280701754,114,0.04938818713450292
700472561,1600,4214.741772151899,395,0.10975890031645569
700479018,1000,1055.2952967032966,455,0.04397063736263736
700499208,1250,920.8,2,0.030693333333333333
700499221,400,2889.4794725274724,455,0.300987445054945
700499285,1000,3326.6764799999996,375,0.13861152
700499287,160,53.94136263736264,455,0.014047229853479854
700499345,160,125.31665934065934,455,0.032634546703296706
700499346,160,43.463478260869564,23,0.011318614130434782
700499365,400,730.3292307692308,455,0.07607596153846154
700499454,160,43.17507692307692,455,0.011243509615384615
700499457,400,1531.3731147540984,305,0.15951803278688526
700499466,250,781.7944615384615,455,0.1302990769230769
700499476,250,488.22646153846154,455,0.08137107692307692
700499485,160,126.31500000000001,292,0.032894531250000004
700499838,160,393.42527472527473,455,0.10245449862637362
700499866,160,220.66600638977638,313,0.05746510583067093
700499895,630,272.76131868131864,455,0.018039769754055465
700499898,50,13.648483516483518,455,0.011373736263736264
700499952,1250,1833.237802197802,455,0.06110792673992673
700500026,100,136.4595164835165,455,0.05685813186813187
700500216,400,2890.273318681319,455,0.3010701373626374
700500222,100,164.9569977924945,453,0.06873208241353937
700500230,50,63.23685144124168,451,0.052697376201034735
700500236,100,121.07748768472906,203,0.050448953201970445
700500250,250,1370.4014065934066,455,0.22840023443223442
700500256,250,142.768,455,0.023794666666666665
700500436,630,1285.1991208791208,455,0.0849999418570847
700500758,160,0.0,159,0.0
700500766,400,268.94802919708025,274,0.02801541970802919
700500786,100,19.34370288248337,451,0.008059876201034738
700512615,1000,2464.524659340659,455,0.10268852747252746
700512621,1000,1453.3056703296702,455,0.06055440293040292
700512849,1000,3543.2432527472524,455,0.14763513553113553
700512987,1250,2852.8070329670327,455,0.09509356776556775
700516017,1000,1822.0133333333333,24,0.07591722222222222
700516180,1000,2155.3333333333335,24,0.08980555555555556
700516194,1000,5047.057902097902,286,0.21029407925407925
700516256,1250,450.9657142857143,280,0.015032190476190477
700516257,1000,3396.8703296703297,455,0.14153626373626374
700523718,1000,5104.429010989012,455,0.21268454212454216
700523729,1250,3578.9072527472526,455,0.11929690842490842
700523731,1250,5755.5319587628865,388,0.19185106529209622
700524469,250,101.03813953488373,43,0.01683968992248062
700524496,250,92.13839285714286,448,0.01535639880952381
700524542,160,265.70305882352943,255,0.06919350490196079
700524562,250,674.9033333333333,24,0.11248388888888888
700524620,160,429.3441958041958,429,0.11180838432400933
700524648,160,854.6526666666667,90,0.22256579861111112
700524659,100,230.90347252747253,455,0.09620978021978022
700525101,100,305.13731868131873,455,0.12714054945054948
700525153,100,321.8961318681319,455,0.1341233882783883
700526117,100,104.68035164835165,455,0.04361681318681319
700526296,160,400.04705357142853,448,0.10417892020089285
700526329,250,949.6467692307693,455,0.15827446153846156
700526519,630,350.85,8,0.02320436507936508
700526975,160,1252.4025,24,0.326146484375
700527097,160,469.48140659340663,455,0.12226078296703298
700527264,250,482.97970443349755,203,0.08049661740558292
700527720,500,1782.5204395604396,455,0.14854336996336998
700527917,1000,1942.7641870824054,449,0.08094850779510022
700528486,400,977.0563516483517,455,0.1017767032967033
700529180,630,2143.6793721973095,446,0.1417777362564358
700533389,1000,360.27811518324603,191,0.015011588132635251
700534022,1250,1840.0852747252748,455,0.061336175824175825
700534093,1250,4429.583098591549,426,0.14765276995305163
700534136,630,2565.0628571428574,455,0.16964701436130009
700534320,1250,404.1872527472528,455,0.013472908424908427
700534633,1000,774.3972602739726,73,0.032266552511415525
700535671,400,1758.2167912087912,455,0.18314758241758242
700535690,1000,773.9708235294117,255,0.03224878431372549
700535749,100,2046.2279999999998,20,0.8525949999999999
700535796,1000,3977.799736263736,455,0.16574165567765567
700535818,1250,1189.6,455,0.03965333333333333
700535837,1250,1709.6395604395605,455,0.05698798534798535
700535856,1250,12744.825494505494,455,0.42482751648351647
700536532,1250,2162.843636363636,110,0.07209478787878787
700537331,1250,2904.0,2,0.0968
700537376,1000,1961.7600000000002,2,0.08174000000000001
700537968,630,0.0,24,0.0
700537980,630,392.89166666666665,24,0.025984898589065254
700538252,630,436.71387559808613,418,0.028883192830561254
700538313,1250,1345.2237362637363,455,0.04484079120879121
700538370,1250,6619.332747252747,455,0.2206444249084249
700538506,1250,2473.2,2,0.08244
700538576,1250,4887.2,1,0.16290666666666667
700539080,630,4486.833333333333,24,0.29674823633156966
700539099,1000,5587.6,1,0.23281666666666667
700539238,1250,1158.6663212435233,386,0.038622210708117444
700539286,1250,1158.821978021978,455,0.03862739926739927
700539894,1000,3559.0324409448817,127,0.1482930183727034
700539944,1250,7410.496860986547,223,0.2470165620328849
700539961,1000,6464.881076233184,223,0.2693700448430493
700539987,1250,3467.7010989010987,455,0.11559003663003663
700540361,630,1320.8688073394496,436,0.08735904810446095
700540417,1600,444.0,2,0.0115625
700540419,1600,740.0,2,0.019270833333333334
700540428,1600,303.0,2,0.007890625
700543366,1600,2774.611301369863,292,0.0722555026398402
700543376,250,143.27836734693878,49,0.023879727891156464
700543377,400,977.28,2,0.1018
700543832,630,2468.9832967032967,455,0.16329254607826035
700543852,630,1113.9367032967034,455,0.07367306238734811
700543887,1000,972.1600000000001,2,0.04050666666666667
700544797,1250,515.3485714285714,455,0.017178285714285712
700545959,1250,5651.2,4,0.18837333333333334
700546745,1000,2292.318241758242,455,0.09551326007326008
700546748,400,626.1876923076924,455,0.06522788461538462
700546749,400,398.02127472527474,455,0.04146054945054945
700546751,250,1655.2789162561576,406,0.27587981937602624
700546753,1000,2684.8,2,0.11186666666666667
700546793,400,365.78452747252743,455,0.03810255494505494
700546825,1250,4802.030769230769,455,0.1600676923076923
700546826,400,527.0756043956044,455,0.05490370879120879
700546827,1000,2824.5534945054947,455,0.11768972893772894
700547992,1000,2396.721934065934,455,0.09986341391941392
700548004,400,1050.6448351648353,455,0.10944217032967034
700548726,250,1393.8244933920703,454,0.2323040822320117
700548811,100,96.07167032967033,455,0.040029862637362634
700549511,400,828.2664788732395,426,0.08627775821596245
700551015,400,2774.8731428571427,455,0.2890492857142857
700552297,630,2056.48,2,0.136010582010582
700552405,630,2213.3705494505493,455,0.1463869411012268
700552490,1250,1965.556790123457,324,0.06551855967078189
700552497,1000,7019.188705882353,255,0.2924661960784314
700552547,1000,4400.532395604396,455,0.1833555164835165
700552957,630,3549.5499999999997,24,0.23475859788359787
700552965,630,424.5,2,0.028075396825396826
700553062,250,239.02484581497797,454,0.039837474302496324
700553277,1250,2828.6000000000004,2,0.09428666666666669
700553380,1000,1186.979164835165,455,0.049457465201465205
700553460,100,5.380395604395604,455,0.0022418315018315014
700556145,250,1233.129846153846,455,0.20552164102564102
700556157,250,1292.4914285714283,7,0.21541523809523805
700557338,1000,799.9613186813187,455,0.03333172161172161
700557643,100,31.049934065934064,455,0.012937472527472526
700557682,630,2576.958181818182,110,0.1704337421837422
700565336,400,824.7504166666666,288,0.0859115017361111
700565349,250,52.19323076923077,455,0.008698871794871796
700565609,250,200.33832599118944,454,0.033389720998531575
700565689,100,303.5689183222958,453,0.12648704930095658
700565724,160,293.175,224,0.07634765625
700565817,250,2130.2641758241757,455,0.3550440293040293
700565956,1250,979.4283062645011,431,0.0326476102088167
700566013,160,80.11885714285715,455,0.020864285714285717
700566105,250,389.125978021978,455,0.06485432967032967
700566152,630,257.86813186813185,455,0.017054770626199197
700566326,400,442.3107692307692,455,0.04607403846153846
700566692,400,1134.1078103837472,443,0.118136230248307
700566885,400,1157.0516043956043,455,0.12052620879120877
700566888,400,365.01151648351646,455,0.038022032967032965
700566890,100,45.141230769230766,455,0.01880884615384615
700566891,160,71.56480176211453,454,0.01863666712555066
700566892,100,33.856,455,0.014106666666666667
700566952,400,578.0152087912088,455,0.06020991758241758
700566955,250,739.6286593406593,455,0.12327144322344322
700566958,400,247.48651982378857,454,0.025779845814977977
700566960,400,675.0901978021977,455,0.0703218956043956
700566986,160,37.984483516483515,455,0.009891792582417581
700567046,160,188.64632967032966,455,0.04912664835164835
700567050,160,203.1044835164835,455,0.05289179258241758
700567139,160,75.3749010989011,455,0.019628880494505497
700567147,1250,1610.7288256227757,281,0.05369096085409252
700567160,400,466.6162831858407,452,0.04860586283185841
700567204,1000,4908.776087912088,455,0.204532336996337
700567261,160,431.33775824175825,455,0.11232754120879121
700570113,100,24.47659090909091,440,0.010198579545454545
700570893,100,53.08672941176471,425,0.022119470588235296
700570917,100,45.33439560439561,455,0.018889331501831506
700571233,630,399.925,24,0.026450066137566137
700573449,100,111.47188636363636,440,0.046446619318181816
700573488,160,438.5269450549451,455,0.11419972527472529
700573511,100,141.6679596412556,446,0.05902831651718984
700573903,400,2945.6692537313434,201,0.3068405472636816
700574082,400,875.3108571428571,455,0.09117821428571428
700574203,160,93.04483516483516,455,0.024230425824175825
700574463,100,49.693714285714286,455,0.020705714285714286
700574638,100,65.8033995584989,453,0.02741808314937454
700574657,100,330.05314285714286,455,0.13752214285714287
700574813,400,49.919999999999995,2,0.0052
700579248,630,1703.395164835165,455,0.1126584103726961
700579329,630,338.1397802197802,455,0.02236374207802779
700580308,400,1534.1599999999999,24,0.15980833333333333
700583417,250,704.4608351648352,455,0.1174101391941392
700583454,1000,1.28,2,5.333333333333333e-05
700583488,400,635.187619047619,252,0.06616537698412699
700583513,250,351.5,24,0.058583333333333334
700583797,1250,2322.0,2,0.0774
700583833,50,53.79865934065934,455,0.04483221611721612
700583876,1000,3944.031219512195,41,0.16433463414634147
700584068,250,739.1700000000001,24,0.12319500000000001
700585737,1000,3157.022857142857,455,0.13154261904761905
700585743,1250,51.2,2,0.0017066666666666667
700585765,400,3521.2517802197804,455,0.36679706043956045
700585776,1250,1815.8241758241759,455,0.06052747252747253
700585777,1250,1353.6,2,0.04512
700585889,100,105.18417582417582,455,0.043826739926739924
700585907,250,375.4827252747253,455,0.06258045421245421
700585916,1000,816.8266666666667,24,0.034034444444444444
700585983,1000,113.12,2,0.004713333333333333
700586097,160,80.34152727272726,275,0.020922272727272723
700586645,630,2232.5709890109893,455,0.14765681144252574
700586655,160,212.05796875,384,0.055223429361979166
700586662,1250,1373.0,2,0.045766666666666664
700586708,1000,1660.9985185185185,108,0.06920827160493827
700586712,250,299.0488495575221,452,0.04984147492625368
700586728,1600,1368.76,10,0.03564479166666667
700586873,630,3003.5916666666667,24,0.19865024250440919
700586898,630,4644.583333333333,24,0.3071814373897707
700586899,1000,6421.466666666667,24,0.26756111111111114
700586905,250,716.9671981776764,439,0.11949453302961274
700586918,1000,936.7602637362637,455,0.03903167765567765
700587054,1250,2186.133333333333,24,0.07287111111111111
700587055,1600,5347.472668810289,311,0.13925710075026795
700587056,1600,3373.0416666666665,24,0.0878396267361111
700587057,1000,3418.2646945337624,311,0.14242769560557345
700587266,50,157.14143187066975,433,0.13095119322555812
700587269,1000,3929.37974025974,77,0.16372415584415584
700587274,630,46.63333333333333,24,0.0030842151675485006
700587276,100,242.63875,24,0.10109947916666666
700587278,160,254.86249999999998,24,0.06637044270833332
700587279,1000,1635.24,24,0.068135
700587281,1250,3309.116587677725,211,0.11030388625592416
700587282,1000,843.04,2,0.03512666666666667
700587283,630,533.1583333333333,24,0.035261794532627865
700587285,1000,1996.0133333333333,24,0.08316722222222223
700587286,630,122.28333333333335,24,0.00808752204585538
700587287,1000,1704.244043956044,455,0.07101016849816849
700587288,1250,5665.916666666667,24,0.1888638888888889
700587292,50,28.92,24,0.0241
700587294,250,1209.4333333333334,24,0.20157222222222224
700587295,400,0.46813186813186813,455,4.8763736263736265e-05
700587296,160,354.68947368421055,152,0.0923670504385965
700587298,1250,1169.694945054945,455,0.0389898315018315
700587300,1000,1137.76,24,0.047406666666666666
700587487,1000,1473.8416666666665,384,0.06141006944444444
700587488,50,9.563333333333334,24,0.007969444444444446
700587489,1000,670.8283076923077,455,0.027951179487179487
700587490,1000,0.5007472527472527,455,2.0864468864468865e-05
700587491,1000,1186.9355604395605,455,0.049455648351648354
700587493,630,0.0,7,0.0
700587496,400,976.3000000000001,24,0.10169791666666668
700587499,250,628.3714285714286,455,0.10472857142857143
700587500,630,1060.625,24,0.07014715608465609
700587562,1000,1428.0910769230768,455,0.059503794871794864
700587565,160,224.63391498881433,447,0.0584984153616704
700587567,1000,1451.6704909560724,387,0.06048627045650302
700587573,160,308.31257142857146,455,0.08028973214285715
700587583,160,903.332043956044,455,0.2352427197802198
700587589,250,467.029978021978,455,0.07783832967032966
700587591,630,2483.0499999999997,24,0.1642228835978836
700587604,1000,2158.9333333333334,24,0.08995555555555555
700587611,250,116.92653846153847,208,0.01948775641025641
700587627,100,159.58160439560442,455,0.06649233516483517
700587633,250,165.48553846153845,455,0.027580923076923076
700587640,100,598.0690549450549,455,0.24919543956043952
700587649,1000,3072.9694382022476,356,0.12804039325842698
700588746,1000,0.0,168,0.0
700588790,1000,1926.88,2,0.08028666666666667
700588795,1000,1418.4,2,0.05910000000000001
700588827,1000,3062.441739130435,69,0.1276017391304348
700588835,1000,329.44,2,0.013726666666666667
700588944,630,2139.7485714285713,455,0.1415177626606198
700589494,250,123.53142857142858,455,0.02058857142857143
700589787,1000,735.2,2,0.030633333333333335
700589828,1250,1962.8167032967033,455,0.06542722344322344
700589830,1250,0.0,168,0.0
700590025,1250,0.0,168,0.0
700590147,400,626.2058490566037,212,0.06522977594339623
700590568,250,508.94,24,0.08482333333333333
700590569,1250,1198.4615384615386,104,0.03994871794871795
700590572,630,497.26666666666665,24,0.03288800705467372
700590575,1000,1320.1200000000001,24,0.055005000000000005
700590580,1000,941.8760439560439,455,0.03924483516483516
700590582,1000,601.9003076923077,455,0.025079179487179488
700591383,1000,206.88,2,0.00862
700591448,400,713.0932653061225,392,0.07428054846938775
700591456,1000,3066.5555963302754,436,0.1277731498470948
700591535,50,39.969956043956046,455,0.03330829670329671
700592756,630,2006.8276923076924,455,0.13272669922669922
700592759,630,1182.8527472527473,455,0.07823100180243038
700592765,1000,2567.4978461538462,455,0.10697907692307693
700592769,1000,4849.846857142857,455,0.20207695238095236
700592809,250,1604.7666666666667,24,0.2674611111111111
700594714,400,0.0,455,0.0
700594717,400,0.003956043956043956,455,4.120879120879121e-07
700594722,250,0.0,24,0.0
700595423,1000,1878.1447032967033,455,0.0782560293040293
700596040,1250,1435.4145054945054,455,0.04784715018315018
700596084,1000,2404.0,2,0.10016666666666667
700596712,1000,2340.4954725274724,455,0.09752064468864469
700597359,400,1167.4951260504204,238,0.12161407563025212
700597360,400,461.0384140969163,454,0.04802483480176212
700597492,1000,1350.08,2,0.05625333333333333
700597792,1250,1687.292230576441,399,0.05624307435254803
700598731,1000,821.828923076923,455,0.034242871794871794
700598737,1000,1496.8988131868132,455,0.06237078388278388
700598762,250,79.76,1,0.013293333333333334
700598768,1250,943.2606334841629,442,0.031442021116138766
700598769,1250,2451.637802197802,455,0.08172126007326007
700599204,1250,2975.5349450549447,455,0.09918449816849816
700599206,1250,4261.919120879121,455,0.14206397069597068
700599997,250,170.47120879120877,455,0.028411868131868127
700600039,400,1410.2928634361233,454,0.1469055066079295
700600096,1000,6305.1869896193775,289,0.26271612456747406
700600097,1250,240.7444933920705,454,0.00802481644640235
700600098,1000,1790.2094065934066,455,0.0745920586080586
700600099,400,1390.2347586206897,290,0.1448161206896552
700600100,1000,4128.025318681319,455,0.17200105494505494
700600196,1000,0.0,96,0.0
700600200,630,824.8202898550725,69,0.05455160647189633
700600431,1000,3181.013333333334,24,0.13254222222222223
700600432,1250,866.7991208791208,455,0.028893304029304026
700601101,1250,1771.9198237885462,454,0.05906399412628487
700601121,1600,7359.653846153846,455,0.19165765224358974
700601262,1000,1703.8886956521737,69,0.07099536231884057
700601322,1250,1262.2961937716261,289,0.04207653979238754
700601344,1000,943.9033333333332,288,0.03932930555555555
700601469,1000,0.0,455,0.0
700601553,1250,791.6,1,0.026386666666666666
700601568,1000,1775.744927536232,414,0.07398937198067633
700601650,1000,2693.498181818182,88,0.1122290909090909
700601664,1000,1296.850989010989,455,0.054035457875457875
700602037,400,301.52439560439564,455,0.03140879120879121
700602071,630,2246.339340659341,455,0.14856741671027388
700602164,630,2238.3476923076923,455,0.14803886853886855
700602520,1250,1383.4583333333333,288,0.046115277777777776
700602521,1250,1748.475,288,0.058282499999999994
700602522,1250,1420.2615916955017,289,0.047342053056516724
700602524,630,1946.8414414414412,333,0.12875935459268792
700602647,1250,971.75421686747,83,0.032391807228915666
700602648,1250,899.1944636678201,289,0.029973148788927335
700602686,1600,0.0,55,0.0
700602688,630,1248.1525252525253,396,0.08254977018865908
700602691,1250,0.058928571428571434,448,1.9642857142857144e-06
700602812,1250,919.7828571428572,455,0.030659428571428574
700602814,1250,5625.349999999999,24,0.18751166666666666
700602815,1000,1211.311304347826,23,0.05047130434782609
700602938,630,811.0823529411764,289,0.05364301276065982
700602939,1000,4606.647,320,0.191943625
700603003,1000,4390.666666666667,24,0.18294444444444447
700603102,1250,1715.6551236749117,283,0.057188504122497055
700603104,1250,743.122891566265,83,0.024770763052208836
700603108,630,663.8871972318339,289,0.043907883414803825
700603124,1000,1871.4109090909092,55,0.07797545454545454
700603139,630,0.0,1,0.0
700603243,1250,1426.5333333333333,288,0.04755111111111111
700603244,1000,568.6895824175824,455,0.02369539926739927
700603256,250,332.00965517241383,290,0.05533494252873564
700603257,1000,211.68,2,0.00882
700603258,1250,0.0,168,0.0
700603330,1000,550.8712087912088,455,0.022952967032967033
700603332,1000,581.12,2,0.024213333333333333
700603334,1000,376.42639386189256,391,0.015684433077578858
700604318,400,330.46285714285716,455,0.034423214285714286
700604538,1250,1695.2351648351648,455,0.05650783882783883
700604539,1000,416.15999999999997,2,0.017339999999999998
700604541,1250,1638.1999999999998,2,0.05460666666666666
700605055,400,2351.9002758620686,290,0.24498961206896547
700606245,630,504.7,2,0.03337962962962963
700609502,1000,2888.1066666666666,3,0.12033777777777778
700610627,1000,1726.7276372315036,419,0.07194698488464599
700610711,400,3296.385230769231,455,0.34337346153846154
700611463,630,408.71057333333334,450,0.02703112257495591
700611876,100,66.15288461538461,416,0.02756370192307692
700614383,1000,4930.64087912088,455,0.20544336996336998
700616239,1000,2301.3805025125625,398,0.09589085427135677
700616705,400,267.8,24,0.027895833333333335
700616710,250,856.9672440318303,377,0.14282787400530506
700617003,50,26.44924778761062,452,0.02204103982300885
700617430,600,476.20088105726876,454,0.033069505628976995
700619734,1600,797.4,2,0.020765625
700620595,400,1355.1014173228348,254,0.14115639763779528
700620794,400,3351.5832857142855,280,0.3491232589285714
700621057,1000,4352.488421052632,209,0.1813536842105263
700621059,1000,1741.28,2,0.07255333333333333
700621463,400,1031.29,24,0.10742604166666667
700621464,100,0.00010416666666666666,288,4.340277777777777e-08
700621859,400,1266.7669911504427,452,0.13195489491150444
700622504,630,1577.0809688581317,289,0.10430429688215156
700622505,630,3298.236551724138,290,0.21813733807699323
700622506,1000,3490.659653979239,289,0.14544415224913496
700622507,1000,0.0,7,0.0
700622508,1000,5906.88,38,0.24612
700622509,400,1260.879724137931,290,0.13134163793103448
700622510,400,281.28418118466897,287,0.029300435540069683
700623333,1250,1516.8386813186812,455,0.050561289377289376
700623334,630,1456.6083333333333,24,0.09633652998236332
700623336,1000,1612.1816949152542,59,0.0671742372881356
700623337,400,726.3988546255507,454,0.07566654735682819
700623338,160,470.18333333333334,24,0.12244357638888889
700623339,160,441.5443055555555,288,0.11498549623842592
700623340,250,360.4932258064516,248,0.06008220430107527
700623344,100,271.13046153846153,455,0.11297102564102564
700624750,250,271.76,2,0.04529333333333333
700624751,160,143.4829268292683,82,0.03736534552845529
700624752,400,1083.2734945054945,455,0.112840989010989
700626719,1000,394.378224852071,169,0.016432426035502958
700626722,160,1122.21,180,0.29224218750000003
700626724,250,78.63595604395604,455,0.013105992673992675
700626725,400,4592.53756097561,41,0.47838932926829275
700626726,1000,3564.152163265306,245,0.14850634013605443
700629040,400,1422.7885714285715,7,0.14820714285714287
700629041,160,461.78913043478263,138,0.12025758605072465
700629042,160,16.14052747252747,455,0.004203262362637362
700631201,400,0.0,452,0.0
700631202,250,0.0,455,0.0
700631204,250,25.76017582417582,455,0.004293362637362637
700631960,400,536.4588131868132,455,0.05588112637362638
700631962,160,59.7,1,0.015546875
700631966,630,3722.9083333333333,24,0.24622409611992946
700631968,630,426.76703296703295,455,0.02822533286819001
700633774,1000,0.0,2,0.0
700633775,1000,575.36,2,0.023973333333333333
700633777,1000,2965.344,10,0.123556
700633778,100,123.81828571428571,455,0.051590952380952376
700633782,1250,2665.983333333333,24,0.0888661111111111
700633785,1000,136.16,2,0.005673333333333333
700633786,1250,1940.8685714285714,455,0.06469561904761904
700634754,630,3602.545843230404,421,0.23826361397026483
700634756,1000,1828.1066666666666,24,0.0761711111111111
700635525,1000,135.52,2,0.005646666666666667
700635527,1000,3750.506197802198,455,0.1562710915750916
700635528,1250,3373.7591208791205,455,0.11245863736263735
700635529,1250,3636.7586813186813,455,0.12122528937728938
700635530,1250,2767.7617582417583,455,0.09225872527472528
700639841,1000,2257.76,2,0.09407333333333334
700639843,1600,1614.036043956044,455,0.04203218864468865
700639845,100,84.2,455,0.035083333333333334
700642142,1000,989.44,2,0.04122666666666667
700642145,400,464.8881758241758,455,0.04842585164835164
700642149,100,180.20722580645162,310,0.07508634408602151
700642398,250,636.8116043956045,455,0.10613526739926742
700647320,1000,1925.2205714285715,455,0.08021752380952381
700647324,1000,2944.6765397923878,289,0.12269485582468283
700652229,1000,1136.566710816777,453,0.04735694628403238
700652230,1000,1172.461761658031,386,0.048852573402417956
700652523,400,3840.568087912088,455,0.40005917582417583
700658506,250,305.9500767263427,391,0.05099167945439045
700658507,250,609.1075164835164,455,0.1015179194139194
700661845,160,140.96293333333332,450,0.03670909722222222
700663633,1250,1477.2,2,0.04924
700663635,250,100.48,2,0.016746666666666667
700663774,400,2485.019433962264,424,0.2588561910377358
700665471,1250,1819.4333333333334,24,0.06064777777777778
700669705,160,10.218048780487806,82,0.002660950203252033
700669706,630,355.79864253393663,442,0.023531656252244487
700669707,630,2000.4237804878048,328,0.1323031600851723
700669709,400,504.7727027027027,444,0.05258048986486486
700669710,250,440.4,2,0.07339999999999999
700673036,160,43.906956521739126,253,0.011434103260869565
700673037,160,162.14064935064934,308,0.042224127435064936
700673039,160,149.31243243243244,111,0.03888344594594595
700673040,50,22.786332046332046,259,0.01898861003861004
700677323,160,59.20971962616822,321,0.015419197819314641
700680410,250,507.1513402061856,291,0.08452522336769759
700680413,400,204.87,164,0.021340625000000002
700680416,100,149.54231155778893,199,0.062309296482412055
700682042,400,3401.157176470588,425,0.35428720588235296
700682535,160,851.9544000000001,25,0.22186312500000002
700682537,1250,1133.4,2,0.03778
700682538,100,163.98625592417062,422,0.06832760663507109
700682539,400,579.8146391752578,194,0.060397358247422685
700686334,400,1093.4202739726027,292,0.11389794520547944
700688836,400,2088.644563106796,412,0.21756714199029123
700688841,1000,400.96,2,0.016706666666666665
700688843,250,1406.2367567567567,222,0.23437279279279277
700693752,1250,4293.2,2,0.14310666666666666
700694631,1000,105.88289855072463,69,0.0044117874396135265
700694933,1000,4195.445269461078,167,0.17481021956087825
700695181,1000,2674.4,2,0.11143333333333334
700695953,630,925.3944584382871,397,0.06120333719829941
700696905,1000,490.8962711864407,59,0.02045401129943503
700696907,630,164.02959183673468,392,0.010848517978620019
700696908,630,1838.9750000000001,24,0.1216253306878307
700696909,1250,397.6,2,0.013253333333333334
700696911,1250,1900.1999999999998,2,0.06334
700696915,100,162.96914285714286,105,0.06790380952380952
700696918,1000,5720.165714285714,392,0.23834023809523808
700696921,630,1004.0385542168674,83,0.06640466628418436
700696922,630,3754.975238095238,105,0.24834492315444698
700696923,1250,3730.7961165048546,103,0.12435987055016182
700696925,1250,287.0,2,0.009566666666666666
700696926,630,2490.330102040816,392,0.1647043718280963
700696927,1600,433.75,2,0.011295572916666666
700696939,630,1081.9188679245283,106,0.07155548068283918
700698669,1000,1549.0929923273657,391,0.06454554134697357
700699286,400,720.2063865546219,357,0.07502149859943978
700701668,1250,1637.8640282685512,283,0.05459546760895171
700705249,1250,4538.2,2,0.15127333333333332
700705387,400,1212.4526984126985,378,0.12629715608465608
700706152,100,0.0,3,0.0
700706581,400,165.04308510638296,376,0.017191988031914893
700706965,400,886.64,2,0.09235833333333333
700707707,250,73.61833780160858,373,0.012269722966934763
700708999,1000,1890.8963440860214,372,0.07878734767025089
700709063,1250,1603.7,4,0.053456666666666666
700709679,1250,1690.6544474393531,371,0.05635514824797844
700709687,1250,23.4,2,0.00078
700710146,1250,50.8,2,0.0016933333333333331
700710157,630,45.98689655172414,290,0.0030414614121510677
700711057,50,22.79749235474006,327,0.01899791029561672
700713035,1000,149.44,2,0.006226666666666667
700715085,160,11.64116129032258,310,0.0030315524193548385
700715128,160,14.832828947368421,304,0.0038627158717105263
700715817,250,434.20365714285714,350,0.07236727619047618
700716398,50,27.007645259938837,327,0.02250637104994903
700716781,400,2571.2330232558143,86,0.267836773255814
700718743,100,51.18315789473684,342,0.021326315789473683
700718865,160,352.06275862068964,87,0.09168301005747126
700719102,400,1510.2591549295773,71,0.15731866197183098
700721480,250,44.18159169550173,289,0.007363598615916955
700722816,100,364.31653846153847,104,0.15179855769230768
700724558,100,9.009966777408637,301,0.0037541528239202655
700724588,100,12.59370625,320,0.0052473776041666665
700725348,100,420.40654320987653,324,0.17516939300411521
700725388,50,41.60455696202532,316,0.0346704641350211
700725507,50,14.117345679012347,324,0.011764454732510289
700727495,250,1943.3233333333335,24,0.32388722222222227
700729189,1250,233.01999999999998,2,0.007767333333333333
700729272,160,24.804927536231883,207,0.00645961654589372
700730526,160,0.6904081632653061,294,0.00017979379251700678
700730537,160,4.131757188498403,313,0.0010759784345047924
700741208,160,41.1872,275,0.010725833333333332
700741679,1000,1395.6839024390245,287,0.05815349593495935
700741773,1000,507.4,2,0.021141666666666666
700743621,630,3270.300709219858,282,0.2162897294457578
700746293,160,12.949132075471699,265,0.003372169811320755
700746313,160,4.394299065420561,214,0.001144348714953271
700746441,160,7.441030042918455,233,0.0019377682403433477
700746470,100,3.290552147239264,163,0.0013710633946830266
700746474,100,142.46237288135595,59,0.059359322033898314
700746533,50,32.62009389671361,213,0.027183411580594678
700746637,400,0.0,2,0.0
700747194,160,6.54,2,0.001703125
700747653,160,69.87547770700637,157,0.018196738986199574
700748559,160,7.094645669291339,254,0.0018475639763779529
700749103,160,53.3784555984556,259,0.01390063947876448
700750275,160,65.96718232044199,181,0.017178953729281767
700750281,160,2522.4275409836064,61,0.6568821721311475
700750592,100,270.4562962962963,81,0.11269012345679011
700750643,100,340.4686466165414,266,0.14186193609022557
700750655,160,0.0025396825396825397,189,6.613756613756614e-07
700750695,50,3.1970886075949365,158,0.0026642405063291136
700750700,160,126.44751219512196,205,0.03292903963414635
700750770,160,188.92742857142858,210,0.04919985119047619
700751446,40,99.6765909090909,264,0.10382978219696969
700760041,1000,2002.88,2,0.08345333333333334
700760768,400,11.94,2,0.0012437499999999998
